,amount_type.code,bad_amount.sum,badi_amount.sum,customer_group.code,demarcation.code,demarcation.label,g1_amount.sum,item.label,l120_amount.sum,l150_amount.sum,l180_amount.sum,l1_amount.sum,l30_amount.sum,l60_amount.sum,l90_amount.sum,total_amount.sum
2013,AUDA,,,,BUF,Buffalo City,0,Bulk Electricity,0,0,0,0,65656286,0,0,65656286
2013,AUDA,,,,BUF,Buffalo City,0,Bulk Water,0,0,0,0,10601718,0,0,10601718
2013,AUDA,,,,BUF,Buffalo City,0,PAYE deductions,0,0,0,0,8912032,0,0,8912032
2013,AUDA,,,,BUF,Buffalo City,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,BUF,Buffalo City,0,Pensions / Retirement deductions,0,0,0,0,13018652,0,0,13018652
2013,AUDA,,,,BUF,Buffalo City,0,Loan repayments,0,0,0,0,27102086,0,0,27102086
2013,AUDA,,,,BUF,Buffalo City,0,Trade Creditors,0,0,0,0,145937497,0,0,145937497
2013,AUDA,,,,BUF,Buffalo City,0,Auditor General,0,0,0,0,109148,0,0,109148
2013,AUDA,,,,BUF,Buffalo City,0,Other,0,0,0,0,132671693,0,0,132671693
2013,AUDA,,,,BUF,Buffalo City,0,Total,0,0,0,0,404009112,0,0,404009112
2013,AUDA,,,,DC1,West Coast,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC1,West Coast,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC1,West Coast,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC1,West Coast,0,VAT (output less input),0,0,0,0,138459,0,0,138459
2013,AUDA,,,,DC1,West Coast,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC1,West Coast,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC1,West Coast,0,Trade Creditors,0,0,0,0,29845141,0,0,29845141
2013,AUDA,,,,DC1,West Coast,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC1,West Coast,0,Other,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC1,West Coast,0,Total,0,0,0,0,29983600,0,0,29983600
2013,AUDA,,,,DC10,Cacadu,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC10,Cacadu,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC10,Cacadu,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC10,Cacadu,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC10,Cacadu,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC10,Cacadu,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC10,Cacadu,0,Trade Creditors,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC10,Cacadu,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC10,Cacadu,0,Other,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC10,Cacadu,0,Total,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC12,Amathole,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC12,Amathole,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC12,Amathole,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC12,Amathole,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC12,Amathole,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC12,Amathole,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC12,Amathole,0,Trade Creditors,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC12,Amathole,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC12,Amathole,0,Other,-70127,0,0,0,-65515056,1978,-46389,-65629594
2013,AUDA,,,,DC12,Amathole,0,Total,-70127,0,0,0,-65515056,1978,-46389,-65629594
2013,AUDA,,,,DC13,Chris Hani,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC13,Chris Hani,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC13,Chris Hani,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC13,Chris Hani,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC13,Chris Hani,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC13,Chris Hani,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC13,Chris Hani,0,Trade Creditors,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC13,Chris Hani,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC13,Chris Hani,6027696,Other,464007,464007,464007,464007,148541279,0,31266977,187691980
2013,AUDA,,,,DC13,Chris Hani,6027696,Total,464007,464007,464007,464007,148541279,0,31266977,187691980
2013,AUDA,,,,DC14,Joe Gqabi,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC14,Joe Gqabi,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC14,Joe Gqabi,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC14,Joe Gqabi,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC14,Joe Gqabi,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC14,Joe Gqabi,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC14,Joe Gqabi,0,Trade Creditors,0,0,0,0,27240551,0,0,27240551
2013,AUDA,,,,DC14,Joe Gqabi,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC14,Joe Gqabi,0,Other,0,0,0,0,15559192,0,0,15559192
2013,AUDA,,,,DC14,Joe Gqabi,0,Total,0,0,0,0,42799743,0,0,42799743
2013,AUDA,,,,DC15,O.R.Tambo,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC15,O.R.Tambo,78986465,Bulk Water,0,0,0,0,7974206,0,2508516,89469187
2013,AUDA,,,,DC15,O.R.Tambo,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC15,O.R.Tambo,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC15,O.R.Tambo,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC15,O.R.Tambo,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC15,O.R.Tambo,0,Trade Creditors,0,0,0,0,110513752,0,0,110513752
2013,AUDA,,,,DC15,O.R.Tambo,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC15,O.R.Tambo,0,Other,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC15,O.R.Tambo,78986465,Total,0,0,0,0,118487958,0,2508516,199982939
2013,AUDA,,,,DC16,Xhariep,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC16,Xhariep,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC16,Xhariep,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC16,Xhariep,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC16,Xhariep,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC16,Xhariep,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC16,Xhariep,0,Trade Creditors,0,0,0,0,2609630,0,0,2609630
2013,AUDA,,,,DC16,Xhariep,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC16,Xhariep,0,Other,0,0,0,0,3145092,0,0,3145092
2013,AUDA,,,,DC16,Xhariep,0,Total,0,0,0,0,5754722,0,0,5754722
2013,AUDA,,,,DC18,Lejweleputswa,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC18,Lejweleputswa,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC18,Lejweleputswa,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC18,Lejweleputswa,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC18,Lejweleputswa,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC18,Lejweleputswa,0,Loan repayments,0,0,0,1585085,0,0,0,1585085
2013,AUDA,,,,DC18,Lejweleputswa,0,Trade Creditors,0,0,0,0,1042967,0,0,1042967
2013,AUDA,,,,DC18,Lejweleputswa,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC18,Lejweleputswa,0,Other,0,0,0,0,5416331,0,0,5416331
2013,AUDA,,,,DC18,Lejweleputswa,0,Total,0,0,0,1585085,6459298,0,0,8044383
2013,AUDA,,,,DC19,Thabo Mofutsanyane,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC19,Thabo Mofutsanyane,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC19,Thabo Mofutsanyane,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC19,Thabo Mofutsanyane,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC19,Thabo Mofutsanyane,19977,Pensions / Retirement deductions,0,0,0,0,0,0,0,19977
2013,AUDA,,,,DC19,Thabo Mofutsanyane,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC19,Thabo Mofutsanyane,0,Trade Creditors,0,0,0,0,2233157,1872437,0,4105594
2013,AUDA,,,,DC19,Thabo Mofutsanyane,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC19,Thabo Mofutsanyane,19911070,Other,0,0,0,0,1273108,0,0,21184178
2013,AUDA,,,,DC19,Thabo Mofutsanyane,19931047,Total,0,0,0,0,3506265,1872437,0,25309749
2013,AUDA,,,,DC2,Cape Winelands,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC2,Cape Winelands,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC2,Cape Winelands,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC2,Cape Winelands,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC2,Cape Winelands,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC2,Cape Winelands,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC2,Cape Winelands,0,Trade Creditors,0,0,0,0,1903324,0,0,1903324
2013,AUDA,,,,DC2,Cape Winelands,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC2,Cape Winelands,0,Other,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC2,Cape Winelands,0,Total,0,0,0,0,1903324,0,0,1903324
2013,AUDA,,,,DC20,Fezile Dabi,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC20,Fezile Dabi,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC20,Fezile Dabi,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC20,Fezile Dabi,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC20,Fezile Dabi,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC20,Fezile Dabi,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC20,Fezile Dabi,0,Trade Creditors,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC20,Fezile Dabi,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC20,Fezile Dabi,0,Other,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC20,Fezile Dabi,0,Total,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC21,Ugu,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC21,Ugu,0,Bulk Water,0,0,0,0,5294180,0,0,5294180
2013,AUDA,,,,DC21,Ugu,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC21,Ugu,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC21,Ugu,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC21,Ugu,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC21,Ugu,0,Trade Creditors,0,0,0,0,13964551,0,0,13964551
2013,AUDA,,,,DC21,Ugu,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC21,Ugu,0,Other,0,0,0,0,110395787,0,0,110395787
2013,AUDA,,,,DC21,Ugu,0,Total,0,0,0,0,129654518,0,0,129654518
2013,AUDA,,,,DC22,Umgungundlovu,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC22,Umgungundlovu,0,Bulk Water,0,0,0,0,1083488,0,0,1083488
2013,AUDA,,,,DC22,Umgungundlovu,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC22,Umgungundlovu,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC22,Umgungundlovu,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC22,Umgungundlovu,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC22,Umgungundlovu,0,Trade Creditors,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC22,Umgungundlovu,0,Auditor General,0,0,0,0,64155,0,0,64155
2013,AUDA,,,,DC22,Umgungundlovu,0,Other,0,0,0,0,27821104,540222,1308745,29670071
2013,AUDA,,,,DC22,Umgungundlovu,0,Total,0,0,0,0,28968747,540222,1308745,30817714
2013,AUDA,,,,DC23,Uthukela,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC23,Uthukela,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC23,Uthukela,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC23,Uthukela,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC23,Uthukela,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC23,Uthukela,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC23,Uthukela,0,Trade Creditors,0,0,0,0,17104957,0,0,17104957
2013,AUDA,,,,DC23,Uthukela,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC23,Uthukela,0,Other,0,0,0,0,47367523,0,0,47367523
2013,AUDA,,,,DC23,Uthukela,0,Total,0,0,0,0,64472480,0,0,64472480
2013,AUDA,,,,DC24,Umzinyathi,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC24,Umzinyathi,0,Bulk Water,0,11037812,0,0,0,0,0,11037812
2013,AUDA,,,,DC24,Umzinyathi,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC24,Umzinyathi,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC24,Umzinyathi,0,Pensions / Retirement deductions,0,3191274,0,0,0,0,0,3191274
2013,AUDA,,,,DC24,Umzinyathi,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC24,Umzinyathi,0,Trade Creditors,808,2382478,0,0,16196616,15889957,3104566,37574425
2013,AUDA,,,,DC24,Umzinyathi,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC24,Umzinyathi,0,Other,0,0,0,0,2261565,0,0,2261565
2013,AUDA,,,,DC24,Umzinyathi,0,Total,808,16611564,0,0,18458181,15889957,3104566,54065076
2013,AUDA,,,,DC25,Amajuba,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC25,Amajuba,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC25,Amajuba,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC25,Amajuba,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC25,Amajuba,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC25,Amajuba,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC25,Amajuba,0,Trade Creditors,0,0,0,0,14365880,8043756,0,22409636
2013,AUDA,,,,DC25,Amajuba,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC25,Amajuba,0,Other,0,0,0,0,22375623,0,0,22375623
2013,AUDA,,,,DC25,Amajuba,0,Total,0,0,0,0,36741503,8043756,0,44785259
2013,AUDA,,,,DC26,Zululand,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC26,Zululand,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC26,Zululand,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC26,Zululand,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC26,Zululand,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC26,Zululand,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC26,Zululand,0,Trade Creditors,0,0,0,0,72148018,0,0,72148018
2013,AUDA,,,,DC26,Zululand,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC26,Zululand,0,Other,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC26,Zululand,0,Total,0,0,0,0,72148018,0,0,72148018
2013,AUDA,,,,DC27,Umkhanyakude,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC27,Umkhanyakude,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC27,Umkhanyakude,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC27,Umkhanyakude,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC27,Umkhanyakude,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC27,Umkhanyakude,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC27,Umkhanyakude,0,Trade Creditors,115773,280408,2831372,0,26179544,-329755,35969,29113311
2013,AUDA,,,,DC27,Umkhanyakude,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC27,Umkhanyakude,0,Other,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC27,Umkhanyakude,0,Total,115773,280408,2831372,0,26179544,-329755,35969,29113311
2013,AUDA,,,,DC28,Uthungulu,0,Bulk Electricity,0,0,0,0,521901,0,0,521901
2013,AUDA,,,,DC28,Uthungulu,0,Bulk Water,0,0,0,0,965040,0,0,965040
2013,AUDA,,,,DC28,Uthungulu,0,PAYE deductions,0,0,0,0,1215617,0,0,1215617
2013,AUDA,,,,DC28,Uthungulu,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC28,Uthungulu,0,Pensions / Retirement deductions,0,0,0,0,1167352,0,0,1167352
2013,AUDA,,,,DC28,Uthungulu,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC28,Uthungulu,0,Trade Creditors,98713,0,0,0,12857609,6672857,278901,19908080
2013,AUDA,,,,DC28,Uthungulu,0,Auditor General,0,0,0,0,43200,0,0,43200
2013,AUDA,,,,DC28,Uthungulu,0,Other,147787,592218,0,0,4776961,428731,80071,6025768
2013,AUDA,,,,DC28,Uthungulu,0,Total,246500,592218,0,0,21547680,7101588,358972,29846958
2013,AUDA,,,,DC29,iLembe,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC29,iLembe,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC29,iLembe,0,PAYE deductions,0,0,0,0,1132764,0,0,1132764
2013,AUDA,,,,DC29,iLembe,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC29,iLembe,0,Pensions / Retirement deductions,0,0,0,0,1877971,0,0,1877971
2013,AUDA,,,,DC29,iLembe,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC29,iLembe,0,Trade Creditors,10396,77556,0,0,38933864,22490,197531,39241837
2013,AUDA,,,,DC29,iLembe,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC29,iLembe,0,Other,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC29,iLembe,0,Total,10396,77556,0,0,41944599,22490,197531,42252572
2013,AUDA,,,,DC3,Overberg,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC3,Overberg,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC3,Overberg,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC3,Overberg,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC3,Overberg,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC3,Overberg,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC3,Overberg,0,Trade Creditors,0,0,0,0,608883,0,0,608883
2013,AUDA,,,,DC3,Overberg,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC3,Overberg,0,Other,0,0,0,0,612327,0,0,612327
2013,AUDA,,,,DC3,Overberg,0,Total,0,0,0,0,1221210,0,0,1221210
2013,AUDA,,,,DC30,Gert Sibande,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC30,Gert Sibande,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC30,Gert Sibande,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC30,Gert Sibande,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC30,Gert Sibande,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC30,Gert Sibande,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC30,Gert Sibande,0,Trade Creditors,0,0,0,0,38303121,0,0,38303121
2013,AUDA,,,,DC30,Gert Sibande,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC30,Gert Sibande,0,Other,0,0,0,10926782,6561039,0,0,17487821
2013,AUDA,,,,DC30,Gert Sibande,0,Total,0,0,0,10926782,44864160,0,0,55790942
2013,AUDA,,,,DC31,Nkangala,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC31,Nkangala,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC31,Nkangala,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC31,Nkangala,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC31,Nkangala,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC31,Nkangala,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC31,Nkangala,0,Trade Creditors,0,0,0,0,21937353,0,0,21937353
2013,AUDA,,,,DC31,Nkangala,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC31,Nkangala,0,Other,0,0,0,0,3803129,0,0,3803129
2013,AUDA,,,,DC31,Nkangala,0,Total,0,0,0,0,25740482,0,0,25740482
2013,AUDA,,,,DC32,Ehlanzeni,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC32,Ehlanzeni,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC32,Ehlanzeni,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC32,Ehlanzeni,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC32,Ehlanzeni,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC32,Ehlanzeni,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC32,Ehlanzeni,0,Trade Creditors,0,0,0,0,16347748,0,0,16347748
2013,AUDA,,,,DC32,Ehlanzeni,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC32,Ehlanzeni,0,Other,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC32,Ehlanzeni,0,Total,0,0,0,0,16347748,0,0,16347748
2013,AUDA,,,,DC33,Mopani,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC33,Mopani,0,Bulk Water,0,0,0,0,311208872,0,0,311208872
2013,AUDA,,,,DC33,Mopani,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC33,Mopani,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC33,Mopani,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC33,Mopani,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC33,Mopani,0,Trade Creditors,0,0,0,0,154001560,0,0,154001560
2013,AUDA,,,,DC33,Mopani,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC33,Mopani,0,Other,0,0,0,0,62700759,0,0,62700759
2013,AUDA,,,,DC33,Mopani,0,Total,0,0,0,0,527911191,0,0,527911191
2013,AUDA,,,,DC35,Capricorn,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC35,Capricorn,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC35,Capricorn,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC35,Capricorn,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC35,Capricorn,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC35,Capricorn,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC35,Capricorn,6510250,Trade Creditors,97885,567964,0,174958,41668113,1466292,319063,50804525
2013,AUDA,,,,DC35,Capricorn,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC35,Capricorn,2226621,Other,43022000,64460075,35502919,2139733,18024651,3550559,2360066,171286624
2013,AUDA,,,,DC35,Capricorn,8736871,Total,43119885,65028039,35502919,2314691,59692764,5016851,2679129,222091149
2013,AUDA,,,,DC36,Waterberg,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC36,Waterberg,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC36,Waterberg,0,PAYE deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC36,Waterberg,0,VAT (output less input),0,0,0,0,0,0,0,0
2013,AUDA,,,,DC36,Waterberg,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC36,Waterberg,0,Loan repayments,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC36,Waterberg,0,Trade Creditors,0,0,0,0,2033717,0,0,2033717
2013,AUDA,,,,DC36,Waterberg,0,Auditor General,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC36,Waterberg,0,Other,0,0,0,0,6149797,0,0,6149797
2013,AUDA,,,,DC36,Waterberg,0,Total,0,0,0,0,8183514,0,0,8183514
2013,AUDA,,,,DC37,Bojanala,0,Bulk Electricity,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC37,Bojanala,0,Bulk Water,0,0,0,0,0,0,0,0
2013,AUDA,,,,DC37,Bojanala,0,PAYE deductions,0,0,0,0,0,0,0,0
